,cvr_nummer,navn,kommune_navn,antal_ansatte
3787,10731038,JØRGEN KONDRUP PETERSEN,SLAGELSE,2.0
3788,11174043,ANKER JENSEN,SLAGELSE,0.0
3789,11174434,BOELSMAND                         EJLER HANSEN,SLAGELSE,0.0
3790,12548796,TANDLÆGE KLAUS WICHMANN,SLAGELSE,2.0
3791,17874403,FRISØR HARLEKING V/MARIANNE CHRISTIANSEN,SLAGELSE,0.0
3792,36226943,Søren H. Regnskabshjælp,SLAGELSE,
3793,37342092,HK klub 02010122 Søværnets Operative Logistiske Støttecenter Korsør,SLAGELSE,
3794,72468953,GÅRDEJER ASGER F OLSEN,SLAGELSE,0.0
3795,36205598,dabsk algerens,SLAGELSE,0.0
3796,28763891,"Fællesorganisationens Boligforening, Afdeling 56",SLAGELSE,
3797,28763875,"Fællesorganisationens Boligforening, Afdeling 54 Ådalshusene",SLAGELSE,
3798,28763700,"Fællesorganisationens Boligforening, Afdeling 28",SLAGELSE,
3799,12939531,ØSTER STILLINGE MURER OG KLOAK    FORRETNING                        V/JENS ÅGE BROBY NIELSEN,SLAGELSE,4.0
3800,35716823,Vestsjællands Marineservice v/Dorthe Christensen,SLAGELSE,4.0
3801,84630713,TANDLÆGE K MEILAND,SLAGELSE,1.0
3802,14596992,GÅRDEJER                          MICHAEL SØRENSEN,SLAGELSE,0.0
3803,25733096,Reserva v/Per Schwartz,SLAGELSE,
3804,17055593,KØBMAND HANS JENSEN STRANDVEJEN   ApS,SLAGELSE,9.0
3805,28615086,A-Horn Data v/Aage Horn,SLAGELSE,0.0
3806,26391229,Prammanns Have & Dyrecenter       v/Maria P Prammann,SLAGELSE,4.0
3807,26144833,Jeannette v/jeannette B. Godtfredsen,SLAGELSE,0.0
3808,30886526,Iversen Multi Service v/Tim Heimbürger Rimmer Iversen,SLAGELSE,0.0
3809,61468617,SØNDERUP AUTO - PLADEVÆRKSTED,SLAGELSE,0.0
3810,31812755,Transport & Service,SLAGELSE,0.0
3811,29748314,VERNER KRISTOFFERSEN,SLAGELSE,0.0
3812,69040616,V H RAMMER                        V/VAGN HANSEN,SLAGELSE,0.0
3813,27537642,KH Vikar                          v/Charlotte Højland,SLAGELSE,3.0
3814,72777255,BJØRNLUNDS ANTIKVARIAT/VIGGO      BJØRNLUND,SLAGELSE,0.0
3815,28763646,"Fællesorganisationens Boligforening, Afdeling 20",SLAGELSE,2.0
3816,26936705,KlodsHans                         v/Hans Bruun,SLAGELSE,0.0
3817,30965906,Pia Elisabeth Life Coaching v/Pia Elisabeth Pedersen,SLAGELSE,1.0
3818,30632249,Klinik Englehaand v/Kamille Christina M. Rasmussen,SLAGELSE,0.0
3819,55934215,VERNER JENSEN                     DISAGERGÅRD,SLAGELSE,0.0
3820,27780024,Bilcity 2000                      v/Mohamed H.M. El-Jabbouri,SLAGELSE,0.0
3821,21467979,SALON VENUS                       V/HANNE VANG,SLAGELSE,0.0
3822,32225853,SUSANNES PRIVATEHJEMMESEVICE      V/SUSANNE UWASOMBA,SLAGELSE,0.0
3823,25893395,Bildsø Camping v/Thomas Nygaard,SLAGELSE,0.0
3824,21645346,L.C. TRANS I/S                    V/J HANSEN & L CHRISTENSEN,SLAGELSE,0.0
3825,27537820,Jette Schultz,SLAGELSE,0.0
3826,32915191,Tove Rasmussen,SLAGELSE,0.0
3827,75315619,SALON FEMINA                      V/ANNI M MADSEN,SLAGELSE,0.0
3828,31613981,UNICASA DANMARK ApS,SLAGELSE,7.0
3829,31304822,Smedegrillen v/Ingelis Andersen,SLAGELSE,0.0
3830,28909616,Antenne & EDB-specialisten v/ Dan Snell Nielsen,SLAGELSE,0.0
3831,25484770,Claus Johansen VVS  v/Claus Johansen  Ølsmosevej 13  4200  Slagelse,SLAGELSE,0.0
3832,27431488,Thorsted Virksomhedsrådgivning    v/Søren Thorsted,SLAGELSE,0.0
3833,28763689,"Fællesorganisationens Boligforening, Afdeling 26",SLAGELSE,1.0
3834,34301298,Chancen v/T. Jensen,SLAGELSE,0.0
3835,31913756,ANNY JENSEN,SLAGELSE,0.0
3836,30457277,D´LUXE v/Camilla Bomholt Rasmussen,SLAGELSE,2.0
3837,18118807,KLINIK FOR ZONETERAPI OG MASSAGE  V/ ANNIE ULRICH,SLAGELSE,0.0
3838,26092272,ALBO MØBLER ApS,SLAGELSE,4.0
3839,27639933,Cafe Victor                       v/L. Navarathinam,SLAGELSE,1.0
3840,31668859,EJVIND KJELKVIST,SLAGELSE,0.0
3841,28763743,"Fællesorganisationens Boligforening, Afdeling 34 Sydbyen",SLAGELSE,4.0
3842,21519375,F.I. TRANSPORT SLAGELSE           V/FERID IMSIROVIC,SLAGELSE,1.0
3843,27370837,Ejendommen Herluf Trollesvej 52A  v/Svend Erik Larsen,SLAGELSE,0.0
3844,28398573,PI-Foto v/ Poul Ishøy,SLAGELSE,0.0
3845,21671932,HELSEKOST & HUDPLEJE              V/INGER HOLST,SLAGELSE,1.0
3846,60248958,PRØVEMESTER                       LEJF OLSSON,SLAGELSE,0.0
3847,32028950,Klinisk diætist Mette Darholt,SLAGELSE,0.0
3848,29994684,P.F. Boligservice v/Per Frydahl,SLAGELSE,0.0
3849,72361857,GÅRDEJER                          SVEN KILDGÅRD JENSEN,SLAGELSE,0.0
3850,29298017,Nordvang Skov I/S v/Helle Nonnemann Bonde og Karsten Thinning Andersen,SLAGELSE,0.0
3851,35269916,Malerfirmaet JR,SLAGELSE,0.0
3852,35354298,A.K.B.,SLAGELSE,0.0
3853,27501230,B.N. Byg                          v/Bram Njai,SLAGELSE,0.0
3854,39314363,MBAT Service IVS,SLAGELSE,2.0
3855,35204075,DANSK SERVICE ApS,SLAGELSE,
3856,21944998,Pers Gas & Oliefyrsservice        v/Per Skovvart Larsen,SLAGELSE,0.0
3857,30478665,Autotransport - Skælskør v/Ole Løvgren Petersen,SLAGELSE,0.0
3858,78855517,SLAGELSE RØRSMED FORRETNING       V/KARSTEN HANSEN,SLAGELSE,2.0
3859,28572549,"Slagelse Boligselskab, Afd. 18",SLAGELSE,10.0
3860,45156028,CENTRUM CYKLER                    V/ JØRGEN NIELSEN,SLAGELSE,0.0
3861,28763670,"Fællesorganisationens Boligforening, Afdeling 24/25",SLAGELSE,2.0
3862,29889899,Munthe & Bisgaard v/Kim Munthe Jacobsen og Lars Bisgaard Jensen,SLAGELSE,0.0
3863,26527902,Refina Vask I/S,SLAGELSE,0.0
3864,16298387,HH AUTOMATER I/S                  V/S E HENRIKSEN & H K NIELSEN,SLAGELSE,0.0
3865,27283004,Barbae                            v/Tove Toft Larsen,SLAGELSE,0.0
3866,35607706,NZ Installation,SLAGELSE,0.0
3867,38149814,nadinos,SLAGELSE,
3868,32363644,MILLA-PETIT DENMARK S.M.B.A.,SLAGELSE,
3869,31792525,Slagelse 4H,SLAGELSE,
3870,37004081,Klinik Vemmelev,SLAGELSE,
3871,32171346,Slagelse Kulturråd,SLAGELSE,
3872,37562793,Friluftsliv vestsjælland,SLAGELSE,
3873,34685460,Foreningen til Bevarelse af KoldkrigsKøretøjer,SLAGELSE,
3874,33291191,Foreningen Hit-Club,SLAGELSE,
3875,30718607,Medianet Innnvations Inc. USA,SLAGELSE,
3876,32705944,Foreningen Aktiv Net,SLAGELSE,
3877,36346817,FC Storebælts venner,SLAGELSE,
3878,11716393,SYDSLESVIGSK UDVALGS              EJDERSKOLELEGAT,SLAGELSE,
3879,29726523,Musikfonden,SLAGELSE,
3880,33820224,Foreningen Spis Lokalt,SLAGELSE,
3881,33827849,HUSET,SLAGELSE,
3882,30718720,"Home Art, Filial til              Bahne Sørensen A/S",SLAGELSE,
3883,31830923,Dronningmølle Slots Ejerforening,SLAGELSE,
3884,11610005,LANDINSPEKTØR LANDBRUGSKANDIDAT   NIELS SMED SØNDERGAARDS LEGAT TIL UNGE SYDSLEVIGERES UDDANNELSE,SLAGELSE,
3885,19652602,EMMY JENSEN,SLAGELSE,0.0
3886,25619102,Sønder's Smedie v/M Y Nielsen,SLAGELSE,1.0
3887,26678692,Handy-Hansen                      v/Anders Hansen,SLAGELSE,0.0
3888,34162271,KL Transport v/Kim Larsen,SLAGELSE,
3889,35969446,Luxury Hairextensions,SLAGELSE,
3890,31689813,A.K.Totalentreprice v/Artur Kujawa,SLAGELSE,
3891,34324077,henrik kristensen,SLAGELSE,
3892,21609889,B.K. HOLDING ApS,SLAGELSE,
3893,35948864,Bisserup IM,SLAGELSE,
3894,35196595,Animus Liber,SLAGELSE,
3895,33315112,Foreningen af 'advokater i Næstved Retskreds,SLAGELSE,
3896,34242283,Mh Rengøring,SLAGELSE,0.0
3897,39549352,frank grassov,SLAGELSE,
3898,39754339,JDP Holding IVS,SLAGELSE,
3899,41044780,Renés Multifirma,SLAGELSE,
3900,27539149,StrivOn I/S                       v/Ulrik & Lise Bentsen,SLAGELSE,0.0
3901,32073158,KØRELÆRER MORTEN JOHANSEN,SLAGELSE,0.0
3902,34332762,Comp-support,SLAGELSE,
3903,32132855,GÅRDEJER GEORG DYSSEL ENGEL,SLAGELSE,0.0
3904,26514924,Malouz Hairextensions v/Jeanett Richard,,
3905,33814119,Halskov Murerforretning v/Jim Nagel Flor Drejer,SLAGELSE,0.0
3906,31322987,Mentreprise v/Michael Borregaard Rasmussen,SLAGELSE,
3907,32917674,Cafe Loen v/Lilian Hansen,SLAGELSE,0.0
3908,39905086,Lasse Thorn Consulting,SLAGELSE,
3909,34851417,Landdyssegaard,SLAGELSE,0.0
3910,40337717,Slagelse Voltige Klub,SLAGELSE,
3911,42175501,Agersø fiskeriforening,SLAGELSE,
3912,27241565,K. I. NIELSEN HOLDING ApS,SLAGELSE,
3913,40332324,VIMESO IVS,SLAGELSE,
3914,27307361,Tasdata I/S,SLAGELSE,0.0
3915,36596481,PRB,SLAGELSE,0.0
3916,33923090,Slagelse Børnekunstforening,SLAGELSE,
3917,42666793,MS-Trading,SLAGELSE,
3918,29218455,LOHKI ApS,SLAGELSE,
3919,38040596,Metal i Byen,SLAGELSE,
3920,25714393,P. BANDHOLTZ INVEST ApS,SLAGELSE,1.0
3921,31756758,FLEMMING JENSEN,SLAGELSE,0.0
3922,14535799,H H BUCHART PETERSEN,SLAGELSE,0.0
3923,14559930,RÅDHUSKONDITORIET                 V/NIELS HØY,SLAGELSE,23.0
3924,25830911,Fingerprint - kreativt kompagni I/S,SLAGELSE,0.0
3925,39017423,JHR Byg,SLAGELSE,0.0
3926,41455810,Jwj-service,SLAGELSE,
3927,33631065,Desiree Design v/Annie Lindvig,SLAGELSE,0.0
3928,28321791,TINOL ApS,SLAGELSE,2.0
3929,42569011,Grasson Fitness,SLAGELSE,
3930,41087838,TOMSMARK,SLAGELSE,
3931,42038490,Rex Mandskab,SLAGELSE,
3932,33267630,SECOND CHAPTER PUBLISHING ApS,SLAGELSE,
3933,57394013,I/S BJERGBYGADE 22-26,SLAGELSE,0.0
3934,36312661,Aagaard Bolig- & Haveservice,SLAGELSE,0.0
3935,28416326,Søvndal`s Begravelsesforretning,SLAGELSE,1.0
3936,30197747,ANTON EG HOLDING ApS,SLAGELSE,
3937,39002884,VA Rådgivning,SLAGELSE,
3938,47230012,OLE JENSEN,SLAGELSE,0.0
3939,37071862,AD Service,SLAGELSE,0.0
3940,20496274,P T VANDTEKNIK                    V/PETER TORNBJERG,SLAGELSE,0.0
3941,34035210,dotdk v/Peter Christensen,SLAGELSE,
3942,32612326,Combigulve v/Jesper Fyrkov,SLAGELSE,0.0
3943,40098208,Print Pol IVS,SLAGELSE,
3944,37300063,CS Montage ApS,SLAGELSE,
3945,39520206,Danske Apps,SLAGELSE,
3946,27973167,FJERRING HOLDING ApS,SLAGELSE,
3947,26312809,J.P. SLAGELSE HOLDING ApS,SLAGELSE,
3948,38650076,Golf Centrum - Web IVS,SLAGELSE,
3949,26672988,VEL KØL OG BYG A/S,SLAGELSE,16.0
3950,29945098,Hestensforum I/S v/Daniel Michael Sørensen og Peter Tonni Sørensen,SLAGELSE,0.0
3951,36715189,Rongaard Holding IVS,SLAGELSE,
3952,31169054,TOP PARTNERS A/S,SLAGELSE,
3953,29511225,N. WIIS MURER- OG                 ENTREPRENØRFORRETNING ApS,SLAGELSE,5.0
3954,29511160,N. WIIS HOLDING ApS,SLAGELSE,
3955,34992118,Holmbergs Tømrerfirma,SLAGELSE,0.0
3956,30826329,LBP INVEST ApS,SLAGELSE,
3957,30343395,Jadef consult v/Else Janne de Fries,SLAGELSE,0.0
3958,19198774,MORTEN BACH GAARDBOE,SLAGELSE,0.0
3959,36662964,OK Auto Rens,SLAGELSE,0.0
3960,30560027,MIDNATSSOL HOLDING ApS,SLAGELSE,
3961,30560094,NORDLYS HOLDING ApS,SLAGELSE,
3962,41962941,Medzova,SLAGELSE,
3963,31682657,GÅRDEJER                          POUL TRANEKÆR NIELSEN,SLAGELSE,0.0
3964,57467215,PAPIR-INDUSTRIEN. SLAGELSE A/S,SLAGELSE,15.0
3965,19198731,MICHAEL RUTHKÆR JENSEN,SLAGELSE,0.0
3966,27184243,ANDRÉ HOLDING ApS,SLAGELSE,
3967,31300827,"DAM, HARRESTED HOLDING ApS",SLAGELSE,
3968,37249629,Snede Gammelskov ApS,SLAGELSE,
3969,19319237,A/S PSE NR. 5026,SLAGELSE,
3970,17490192,SLAGELSE LÅSESERVICE A/S,SLAGELSE,9.0
3971,29805423,PARTYEKSPRESSEN ApS,SLAGELSE,9.0
3972,19273105,GUSTAV KJERULFF HOLDING ApS,SLAGELSE,
3973,30902637,LKS 2007 HOLDING ApS,SLAGELSE,
3974,33898533,Dannebrog Gruppen v/Christian Dannebrog,SLAGELSE,0.0
3975,30691172,ISM 2 ApS,SLAGELSE,
3976,39920360,Nielsen Mandskab 2018 ApS,SLAGELSE,3.0
3977,74933912,NEVADA V/INGE LAUTRUP LARSEN,SLAGELSE,0.0
3978,30799526,GGD IE ApS,SLAGELSE,2.0
3979,34211124,DAN.CLEAN S.M.B.A.,SLAGELSE,
3980,18269945,KOX GRUPPEN I/S,SLAGELSE,0.0
3981,37957623,LJ Smykker,SLAGELSE,0.0
3982,37817635,High Beauty,SLAGELSE,0.0
3983,32905153,Carlsens Minibusser v/Lise-Lotte Carlsen,SLAGELSE,0.0
3984,34387834,Salon D'Luxe v/ Tina Falck,SLAGELSE,0.0
3985,28386931,Cautzar Arabians I/S v/G.Dybelund&K.Nielsen,SLAGELSE,0.0
3986,32991432,Krantz og Meyer v/Thomas Meyer,SLAGELSE,0.0
3987,39289822,Dansk Logistik & Spedition IVS,SLAGELSE,
3988,30203208,DINKLOAKMESTER.COM ApS,SLAGELSE,1.0
3989,39664607,Fashion-Design,SLAGELSE,
3990,42379409,Klinik Pryd,SLAGELSE,
3991,40709002,LS BEAUTY,SLAGELSE,
3992,41388129,DB Ecom I/S,SLAGELSE,
3993,29804559,NIELS SØRENSEN,SLAGELSE,0.0
3994,38750992,A P Madsen Holding IVS,SLAGELSE,
3995,86538717,EXELCO                            V/BRIGITTE TOVE NIELSEN,SLAGELSE,3.0
3996,32188974,Tømrer-Snedker Michael Rose,SLAGELSE,0.0
3997,40386696,Vibevej Invest ApS,SLAGELSE,
3998,38873261,El-Habet Entreprenør IVS,SLAGELSE,4.0
3999,39827638,Chip-det Autoteknik IVS,SLAGELSE,
6752,30370996,KJL'S Multiservice v/Kaj Jan Larsen,SLAGELSE,0.0
6753,28905513,Dankart v/Tony Jensen,SLAGELSE,0.0
6754,29799482,DUO INVEST ApS,KORSØR,2.0
6755,28391099,Landmand Michael Bach,SKÆLSKØR,0.0
